Generated by   mock_efit                           3 257 257
 2.000000000e+00 3.000000000e+00 2.000000000e+00 1.000000000e+00 0.000000000e+00
 2.000000000e+00 0.000000000e+00 0.000000000e+00 2.967040610e+00 2.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00 4.000000000e+00
 4.000000000e+00 4.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
